,outcome,redTeam1,redTeam1R,redTeam2,redTeam2R,redTeam3,redTeam3R,redTeam4,redTeam4R,redTeam5,redTeam5R,blueTeam1,blueTeam1R,blueTeam2,blueTeam2R,blueTeam3,blueTeam3R,blueTeam4,blueTeam4R,blueTeam5,blueTeam5R
0,0,114,TOP,59,JUNGLE,103,MIDDLE,498,BOTTOM,111,UTILITY,875,TOP,234,JUNGLE,910,MIDDLE,145,BOTTOM,223,UTILITY
0,0,86,TOP,121,JUNGLE,134,MIDDLE,51,BOTTOM,526,UTILITY,420,TOP,200,JUNGLE,18,MIDDLE,63,BOTTOM,555,UTILITY
0,1,164,TOP,154,JUNGLE,517,MIDDLE,901,BOTTOM,555,UTILITY,68,TOP,11,JUNGLE,711,MIDDLE,21,BOTTOM,37,UTILITY
0,0,62,TOP,35,JUNGLE,910,MIDDLE,81,BOTTOM,497,UTILITY,68,TOP,120,JUNGLE,236,MIDDLE,96,BOTTOM,518,UTILITY
0,1,45,MIDDLE,121,JUNGLE,266,TOP,221,BOTTOM,26,UTILITY,150,TOP,876,JUNGLE,910,MIDDLE,81,BOTTOM,37,UTILITY
0,0,126,MIDDLE,63,JUNGLE,133,TOP,64,BOTTOM,89,UTILITY,136,MIDDLE,104,JUNGLE,107,TOP,147,BOTTOM,235,UTILITY
0,0,68,TOP,78,JUNGLE,910,MIDDLE,221,BOTTOM,902,UTILITY,223,TOP,20,JUNGLE,84,MIDDLE,21,BOTTOM,267,UTILITY
0,0,240,TOP,30,JUNGLE,58,MIDDLE,202,BOTTOM,432,UTILITY,68,TOP,5,JUNGLE,517,MIDDLE,81,BOTTOM,43,UTILITY
0,1,164,TOP,81,MIDDLE,75,JUNGLE,21,BOTTOM,40,UTILITY,150,TOP,30,JUNGLE,18,MIDDLE,145,BOTTOM,111,UTILITY
0,0,68,TOP,121,JUNGLE,236,MIDDLE,221,BOTTOM,350,UTILITY,80,TOP,245,JUNGLE,18,MIDDLE,110,BOTTOM,78,UTILITY
0,1,126,TOP,77,JUNGLE,134,MIDDLE,221,BOTTOM,201,UTILITY,777,TOP,143,JUNGLE,42,MIDDLE,555,BOTTOM,497,UTILITY
0,1,875,TOP,59,JUNGLE,55,MIDDLE,81,BOTTOM,89,UTILITY,240,TOP,203,JUNGLE,103,MIDDLE,222,BOTTOM,412,UTILITY
0,1,111,TOP,120,JUNGLE,55,MIDDLE,222,BOTTOM,117,UTILITY,85,TOP,234,JUNGLE,143,MIDDLE,145,BOTTOM,78,UTILITY
0,0,240,TOP,141,JUNGLE,22,UTILITY,55,MIDDLE,81,BOTTOM,887,TOP,60,JUNGLE,166,MIDDLE,119,BOTTOM,111,UTILITY
0,1,268,TOP,141,JUNGLE,55,MIDDLE,51,BOTTOM,235,UTILITY,68,TOP,30,JUNGLE,81,MIDDLE,22,BOTTOM,497,UTILITY
0,0,58,TOP,121,JUNGLE,18,MIDDLE,81,BOTTOM,147,UTILITY,68,TOP,234,JUNGLE,131,MIDDLE,360,BOTTOM,111,UTILITY
0,0,103,MIDDLE,120,JUNGLE,36,TOP,901,BOTTOM,902,UTILITY,24,TOP,234,JUNGLE,157,MIDDLE,63,BOTTOM,267,UTILITY
0,1,19,TOP,120,JUNGLE,7,MIDDLE,110,BOTTOM,164,UTILITY,106,TOP,163,JUNGLE,157,MIDDLE,81,BOTTOM,37,UTILITY
0,1,266,TOP,120,JUNGLE,4,MIDDLE,81,BOTTOM,201,UTILITY,78,TOP,234,JUNGLE,61,MIDDLE,22,BOTTOM,111,UTILITY
0,1,36,TOP,234,JUNGLE,136,MIDDLE,119,BOTTOM,412,UTILITY,110,TOP,254,JUNGLE,38,MIDDLE,81,BOTTOM,3,UTILITY
0,0,516,TOP,77,JUNGLE,78,,81,BOTTOM,18,MIDDLE,133,TOP,200,JUNGLE,84,MIDDLE,119,BOTTOM,143,UTILITY
0,0,26,UTILITY,245,JUNGLE,236,MIDDLE,81,BOTTOM,40,TOP,92,TOP,64,JUNGLE,4,MIDDLE,115,BOTTOM,12,UTILITY
0,1,110,TOP,234,JUNGLE,163,MIDDLE,99,BOTTOM,111,UTILITY,68,TOP,121,JUNGLE,134,MIDDLE,221,BOTTOM,40,UTILITY
0,0,24,TOP,35,JUNGLE,910,MIDDLE,145,BOTTOM,78,UTILITY,122,TOP,30,JUNGLE,84,MIDDLE,221,BOTTOM,37,UTILITY
0,1,164,TOP,203,JUNGLE,42,MIDDLE,50,BOTTOM,78,UTILITY,2,TOP,121,JUNGLE,69,MIDDLE,221,BOTTOM,432,UTILITY
0,1,516,TOP,245,JUNGLE,777,MIDDLE,145,BOTTOM,89,UTILITY,41,TOP,203,JUNGLE,103,MIDDLE,157,BOTTOM,497,UTILITY
0,0,85,MIDDLE,120,JUNGLE,145,BOTTOM,36,TOP,57,UTILITY,92,TOP,77,JUNGLE,105,MIDDLE,81,BOTTOM,78,UTILITY
0,0,58,TOP,221,BOTTOM,105,MIDDLE,876,JUNGLE,117,UTILITY,164,TOP,120,JUNGLE,13,MIDDLE,81,BOTTOM,53,UTILITY
0,0,58,TOP,91,JUNGLE,910,MIDDLE,523,BOTTOM,43,UTILITY,24,TOP,64,JUNGLE,134,MIDDLE,901,BOTTOM,412,UTILITY
0,1,58,TOP,131,JUNGLE,777,MIDDLE,145,BOTTOM,147,UTILITY,27,TOP,30,JUNGLE,18,MIDDLE,81,BOTTOM,432,UTILITY
0,1,58,TOP,79,JUNGLE,236,MIDDLE,202,BOTTOM,267,UTILITY,777,TOP,234,JUNGLE,84,MIDDLE,145,BOTTOM,526,UTILITY
0,1,54,TOP,131,JUNGLE,236,MIDDLE,22,BOTTOM,89,UTILITY,4,MIDDLE,64,JUNGLE,136,TOP,221,BOTTOM,147,UTILITY
0,0,58,TOP,163,JUNGLE,134,MIDDLE,221,BOTTOM,117,UTILITY,126,TOP,234,JUNGLE,268,MIDDLE,21,BOTTOM,16,UTILITY
0,1,420,TOP,120,JUNGLE,134,MIDDLE,81,BOTTOM,40,UTILITY,58,TOP,121,JUNGLE,84,MIDDLE,51,BOTTOM,432,UTILITY
0,0,84,TOP,163,JUNGLE,126,MIDDLE,22,BOTTOM,117,UTILITY,164,TOP,427,JUNGLE,136,MIDDLE,523,BOTTOM,89,UTILITY
0,1,84,TOP,77,JUNGLE,777,MIDDLE,221,BOTTOM,89,UTILITY,8,TOP,876,JUNGLE,18,MIDDLE,96,BOTTOM,201,UTILITY
0,0,58,TOP,64,JUNGLE,157,MIDDLE,901,BOTTOM,147,UTILITY,79,TOP,154,JUNGLE,777,MIDDLE,145,BOTTOM,53,UTILITY
0,0,86,TOP,28,JUNGLE,34,MIDDLE,21,BOTTOM,111,UTILITY,58,TOP,143,JUNGLE,166,MIDDLE,96,BOTTOM,902,UTILITY
0,0,58,TOP,141,JUNGLE,1,MIDDLE,202,BOTTOM,99,UTILITY,31,TOP,121,JUNGLE,134,MIDDLE,222,BOTTOM,902,UTILITY
0,1,266,TOP,238,JUNGLE,33,MIDDLE,22,BOTTOM,201,UTILITY,6,TOP,517,JUNGLE,103,MIDDLE,119,BOTTOM,235,UTILITY
0,0,39,TOP,154,JUNGLE,42,MIDDLE,99,BOTTOM,432,UTILITY,777,TOP,143,JUNGLE,126,MIDDLE,22,BOTTOM,555,UTILITY
0,1,79,TOP,33,JUNGLE,236,MIDDLE,22,BOTTOM,37,UTILITY,62,TOP,32,JUNGLE,42,MIDDLE,115,BOTTOM,142,UTILITY
0,0,164,TOP,254,JUNGLE,268,MIDDLE,81,BOTTOM,43,UTILITY,86,TOP,20,JUNGLE,777,MIDDLE,360,BOTTOM,526,UTILITY
0,1,126,TOP,91,JUNGLE,7,MIDDLE,50,BOTTOM,147,UTILITY,86,TOP,20,JUNGLE,34,MIDDLE,221,BOTTOM,98,UTILITY
0,1,777,TOP,876,JUNGLE,268,MIDDLE,145,BOTTOM,37,UTILITY,266,TOP,44,JUNGLE,34,MIDDLE,360,BOTTOM,89,UTILITY
0,1,17,TOP,5,JUNGLE,157,MIDDLE,21,BOTTOM,902,UTILITY,68,TOP,120,JUNGLE,79,MIDDLE,145,BOTTOM,412,UTILITY
0,1,68,TOP,121,JUNGLE,3,MIDDLE,145,BOTTOM,164,UTILITY,58,TOP,203,JUNGLE,134,MIDDLE,51,BOTTOM,26,UTILITY
0,1,122,TOP,427,JUNGLE,245,MIDDLE,222,BOTTOM,89,UTILITY,58,TOP,234,JUNGLE,3,MIDDLE,901,BOTTOM,111,UTILITY
0,0,122,TOP,30,JUNGLE,18,MIDDLE,221,BOTTOM,26,UTILITY,24,TOP,107,JUNGLE,38,MIDDLE,22,BOTTOM,526,UTILITY
0,1,67,TOP,120,JUNGLE,38,MIDDLE,235,BOTTOM,111,UTILITY,777,TOP,30,JUNGLE,92,MIDDLE,145,BOTTOM,26,UTILITY
0,1,39,TOP,42,MIDDLE,154,JUNGLE,221,BOTTOM,432,UTILITY,4,TOP,163,JUNGLE,950,MIDDLE,81,BOTTOM,147,UTILITY
0,1,78,TOP,55,MIDDLE,876,JUNGLE,147,BOTTOM,432,UTILITY,777,TOP,64,JUNGLE,112,MIDDLE,221,BOTTOM,497,UTILITY
0,0,164,TOP,5,JUNGLE,3,MIDDLE,145,BOTTOM,555,UTILITY,36,TOP,876,JUNGLE,18,MIDDLE,110,BOTTOM,16,UTILITY
0,0,111,UTILITY,427,JUNGLE,131,MIDDLE,145,BOTTOM,92,TOP,68,TOP,163,JUNGLE,42,MIDDLE,221,BOTTOM,432,UTILITY
0,1,24,TOP,121,JUNGLE,23,MIDDLE,63,BOTTOM,267,UTILITY,106,TOP,200,JUNGLE,103,MIDDLE,81,BOTTOM,497,UTILITY
0,1,85,TOP,200,JUNGLE,136,MIDDLE,81,BOTTOM,432,UTILITY,122,TOP,234,JUNGLE,134,MIDDLE,29,BOTTOM,111,UTILITY
0,1,58,TOP,64,JUNGLE,7,MIDDLE,81,BOTTOM,267,UTILITY,164,TOP,141,JUNGLE,55,MIDDLE,901,BOTTOM,111,UTILITY
0,1,133,TOP,120,JUNGLE,910,MIDDLE,145,BOTTOM,111,UTILITY,23,MIDDLE,154,JUNGLE,8,TOP,50,BOTTOM,201,UTILITY
0,0,67,TOP,141,JUNGLE,136,MIDDLE,221,BOTTOM,117,UTILITY,126,TOP,68,JUNGLE,142,MIDDLE,222,BOTTOM,72,UTILITY
0,0,67,TOP,5,JUNGLE,84,MIDDLE,51,BOTTOM,432,UTILITY,68,TOP,59,JUNGLE,91,MIDDLE,22,BOTTOM,147,UTILITY
0,0,4,TOP,143,JUNGLE,55,MIDDLE,22,BOTTOM,902,UTILITY,875,TOP,107,JUNGLE,3,MIDDLE,523,BOTTOM,40,UTILITY
0,1,80,TOP,30,JUNGLE,39,MIDDLE,81,BOTTOM,78,UTILITY,79,TOP,163,JUNGLE,157,MIDDLE,222,BOTTOM,64,UTILITY
0,0,24,TOP,35,JUNGLE,103,MIDDLE,81,BOTTOM,89,UTILITY,23,TOP,121,JUNGLE,102,MIDDLE,145,BOTTOM,526,UTILITY
0,1,78,TOP,76,JUNGLE,236,MIDDLE,145,BOTTOM,44,UTILITY,77,TOP,234,JUNGLE,42,MIDDLE,360,BOTTOM,526,UTILITY
0,1,64,TOP,427,JUNGLE,202,MIDDLE,26,BOTTOM,888,UTILITY,110,TOP,78,JUNGLE,517,MIDDLE,81,BOTTOM,555,UTILITY
0,0,106,TOP,876,JUNGLE,42,MIDDLE,145,BOTTOM,888,UTILITY,266,TOP,64,JUNGLE,34,MIDDLE,901,BOTTOM,89,UTILITY
0,0,41,TOP,102,JUNGLE,7,MIDDLE,202,BOTTOM,101,UTILITY,164,TOP,120,JUNGLE,42,MIDDLE,136,BOTTOM,26,UTILITY
0,0,58,TOP,79,JUNGLE,4,MIDDLE,222,BOTTOM,43,UTILITY,63,TOP,25,JUNGLE,42,MIDDLE,221,BOTTOM,98,UTILITY
0,1,164,TOP,107,JUNGLE,103,MIDDLE,221,BOTTOM,350,UTILITY,64,TOP,427,JUNGLE,134,MIDDLE,222,BOTTOM,111,UTILITY
0,1,68,TOP,104,JUNGLE,134,MIDDLE,81,BOTTOM,497,UTILITY,72,TOP,131,JUNGLE,18,MIDDLE,498,BOTTOM,267,UTILITY
0,1,126,TOP,76,JUNGLE,42,MIDDLE,236,BOTTOM,902,UTILITY,110,TOP,203,JUNGLE,3,MIDDLE,21,BOTTOM,497,UTILITY
0,0,17,TOP,64,JUNGLE,134,MIDDLE,145,BOTTOM,164,UTILITY,58,TOP,18,MIDDLE,143,JUNGLE,236,BOTTOM,267,UTILITY
0,1,78,TOP,120,JUNGLE,18,MIDDLE,115,BOTTOM,43,UTILITY,164,TOP,76,JUNGLE,134,MIDDLE,29,BOTTOM,117,UTILITY
0,0,92,TOP,2,JUNGLE,134,MIDDLE,222,BOTTOM,497,UTILITY,523,TOP,77,JUNGLE,84,MIDDLE,202,BOTTOM,43,UTILITY
0,1,777,TOP,9,JUNGLE,134,MIDDLE,145,BOTTOM,78,UTILITY,67,TOP,38,MIDDLE,131,JUNGLE,221,BOTTOM,12,UTILITY
0,0,8,TOP,106,JUNGLE,86,MIDDLE,29,BOTTOM,117,UTILITY,777,TOP,121,JUNGLE,134,MIDDLE,236,BOTTOM,555,UTILITY
0,1,107,TOP,120,JUNGLE,134,MIDDLE,22,BOTTOM,526,UTILITY,122,TOP,77,JUNGLE,7,MIDDLE,360,BOTTOM,33,UTILITY
0,0,41,TOP,234,JUNGLE,134,MIDDLE,145,BOTTOM,53,UTILITY,266,TOP,163,JUNGLE,18,MIDDLE,22,BOTTOM,902,UTILITY
0,1,122,TOP,106,JUNGLE,134,MIDDLE,236,BOTTOM,902,UTILITY,92,TOP,120,JUNGLE,101,MIDDLE,22,BOTTOM,147,UTILITY
0,0,80,TOP,427,JUNGLE,777,MIDDLE,498,BOTTOM,142,UTILITY,516,TOP,56,JUNGLE,134,MIDDLE,22,BOTTOM,555,UTILITY
0,1,24,TOP,517,JUNGLE,134,MIDDLE,145,BOTTOM,26,UTILITY,67,TOP,35,JUNGLE,84,MIDDLE,202,BOTTOM,111,UTILITY
0,1,164,TOP,120,JUNGLE,134,MIDDLE,145,BOTTOM,78,UTILITY,85,TOP,30,JUNGLE,18,MIDDLE,895,BOTTOM,44,UTILITY
0,0,360,BOTTOM,876,JUNGLE,99,MIDDLE,79,TOP,111,UTILITY,24,TOP,120,JUNGLE,134,MIDDLE,119,BOTTOM,40,UTILITY
0,1,150,TOP,76,JUNGLE,134,MIDDLE,360,BOTTOM,143,UTILITY,106,TOP,121,JUNGLE,15,MIDDLE,145,BOTTOM,101,UTILITY
0,1,85,TOP,63,JUNGLE,84,MIDDLE,236,BOTTOM,267,UTILITY,421,TOP,245,JUNGLE,163,MIDDLE,145,BOTTOM,111,UTILITY
0,1,36,TOP,876,JUNGLE,18,MIDDLE,901,BOTTOM,902,UTILITY,85,TOP,72,JUNGLE,236,MIDDLE,15,BOTTOM,16,UTILITY
0,1,62,TOP,421,JUNGLE,61,MIDDLE,145,BOTTOM,164,UTILITY,122,TOP,120,JUNGLE,134,MIDDLE,81,BOTTOM,350,UTILITY
0,0,102,TOP,163,JUNGLE,101,MIDDLE,145,BOTTOM,412,UTILITY,897,TOP,141,JUNGLE,3,MIDDLE,236,BOTTOM,201,UTILITY
0,0,54,TOP,63,JUNGLE,18,MIDDLE,221,BOTTOM,350,UTILITY,126,TOP,143,JUNGLE,42,MIDDLE,22,BOTTOM,34,UTILITY
0,0,114,TOP,79,JUNGLE,18,MIDDLE,222,BOTTOM,37,UTILITY,85,TOP,200,JUNGLE,101,MIDDLE,96,BOTTOM,117,UTILITY
0,1,78,TOP,107,JUNGLE,7,MIDDLE,429,BOTTOM,111,UTILITY,41,TOP,254,JUNGLE,268,MIDDLE,81,BOTTOM,902,UTILITY
0,1,164,TOP,64,JUNGLE,166,MIDDLE,910,BOTTOM,117,UTILITY,516,TOP,234,JUNGLE,134,MIDDLE,221,BOTTOM,111,UTILITY
0,1,86,TOP,64,JUNGLE,910,MIDDLE,221,BOTTOM,201,UTILITY,102,TOP,107,JUNGLE,103,MIDDLE,222,BOTTOM,117,UTILITY
0,0,17,TOP,104,JUNGLE,268,MIDDLE,81,BOTTOM,89,UTILITY,19,TOP,234,JUNGLE,7,MIDDLE,498,BOTTOM,34,UTILITY
0,0,17,TOP,76,JUNGLE,157,MIDDLE,81,BOTTOM,78,UTILITY,86,TOP,121,JUNGLE,711,MIDDLE,222,BOTTOM,164,UTILITY
0,0,133,TOP,104,JUNGLE,134,MIDDLE,157,BOTTOM,143,UTILITY,75,TOP,107,JUNGLE,61,MIDDLE,81,BOTTOM,518,UTILITY
0,1,77,TOP,107,JUNGLE,84,MIDDLE,145,BOTTOM,78,UTILITY,420,TOP,64,JUNGLE,42,MIDDLE,99,BOTTOM,89,UTILITY
0,0,78,TOP,121,JUNGLE,84,MIDDLE,145,BOTTOM,412,UTILITY,133,TOP,107,JUNGLE,711,MIDDLE,63,BOTTOM,267,UTILITY
0,1,5,TOP,120,JUNGLE,1,MIDDLE,145,BOTTOM,432,UTILITY,79,TOP,234,JUNGLE,157,MIDDLE,221,BOTTOM,40,UTILITY
0,1,114,TOP,107,JUNGLE,166,MIDDLE,81,BOTTOM,9,UTILITY,127,MIDDLE,245,JUNGLE,240,TOP,498,BOTTOM,147,UTILITY
0,0,82,TOP,234,JUNGLE,42,MIDDLE,81,BOTTOM,37,UTILITY,10,TOP,35,JUNGLE,142,MIDDLE,222,BOTTOM,432,UTILITY
0,1,875,TOP,234,JUNGLE,80,MIDDLE,29,BOTTOM,111,UTILITY,74,TOP,59,JUNGLE,777,MIDDLE,360,BOTTOM,89,UTILITY
0,1,266,TOP,121,JUNGLE,101,MIDDLE,202,BOTTOM,245,UTILITY,68,TOP,234,JUNGLE,42,MIDDLE,81,BOTTOM,432,UTILITY
0,1,58,TOP,11,JUNGLE,13,MIDDLE,81,BOTTOM,267,UTILITY,240,TOP,107,JUNGLE,134,MIDDLE,96,BOTTOM,78,UTILITY
0,1,122,TOP,107,JUNGLE,42,MIDDLE,145,BOTTOM,89,UTILITY,266,TOP,81,BOTTOM,69,MIDDLE,234,JUNGLE,78,UTILITY
0,0,92,TOP,200,JUNGLE,134,MIDDLE,81,BOTTOM,43,UTILITY,102,TOP,20,JUNGLE,202,MIDDLE,15,BOTTOM,350,UTILITY
0,0,84,TOP,421,JUNGLE,18,MIDDLE,222,BOTTOM,3,UTILITY,122,TOP,121,JUNGLE,103,MIDDLE,145,BOTTOM,40,UTILITY
0,0,223,TOP,222,BOTTOM,134,MIDDLE,203,JUNGLE,117,UTILITY,68,TOP,254,JUNGLE,86,MIDDLE,145,BOTTOM,40,UTILITY
0,0,887,TOP,64,JUNGLE,91,MIDDLE,221,BOTTOM,37,UTILITY,58,TOP,121,JUNGLE,143,MIDDLE,145,BOTTOM,235,UTILITY
0,0,875,TOP,60,JUNGLE,91,MIDDLE,429,BOTTOM,497,UTILITY,19,TOP,107,JUNGLE,136,MIDDLE,42,BOTTOM,57,UTILITY
0,1,24,TOP,102,JUNGLE,91,MIDDLE,81,BOTTOM,74,UTILITY,266,TOP,421,JUNGLE,8,MIDDLE,51,BOTTOM,117,UTILITY
0,1,122,TOP,427,JUNGLE,86,MIDDLE,236,BOTTOM,267,UTILITY,266,TOP,63,JUNGLE,34,MIDDLE,81,BOTTOM,89,UTILITY
0,1,86,TOP,11,JUNGLE,268,MIDDLE,21,BOTTOM,26,UTILITY,266,TOP,421,JUNGLE,163,MIDDLE,81,BOTTOM,89,UTILITY
0,0,115,BOTTOM,200,JUNGLE,86,TOP,91,MIDDLE,161,UTILITY,31,TOP,104,JUNGLE,246,MIDDLE,22,BOTTOM,147,UTILITY
0,0,86,TOP,245,JUNGLE,777,MIDDLE,99,BOTTOM,111,UTILITY,68,TOP,200,JUNGLE,131,MIDDLE,360,BOTTOM,89,UTILITY
0,1,777,TOP,77,JUNGLE,79,MIDDLE,81,BOTTOM,89,UTILITY,14,TOP,143,JUNGLE,86,MIDDLE,60,BOTTOM,412,UTILITY
0,1,91,TOP,77,JUNGLE,68,MIDDLE,221,BOTTOM,89,UTILITY,110,TOP,234,JUNGLE,8,MIDDLE,143,UTILITY,901,BOTTOM
0,0,86,TOP,876,JUNGLE,91,MIDDLE,888,UTILITY,145,BOTTOM,79,TOP,35,JUNGLE,103,MIDDLE,221,BOTTOM,555,UTILITY
0,1,86,TOP,104,JUNGLE,42,MIDDLE,147,BOTTOM,37,UTILITY,68,TOP,141,JUNGLE,157,MIDDLE,81,BOTTOM,89,UTILITY
0,1,6,TOP,120,JUNGLE,202,MIDDLE,145,BOTTOM,147,UTILITY,14,TOP,154,JUNGLE,245,MIDDLE,157,BOTTOM,34,UTILITY
0,0,26,TOP,131,JUNGLE,157,MIDDLE,145,BOTTOM,147,UTILITY,98,TOP,63,JUNGLE,777,MIDDLE,81,BOTTOM,555,UTILITY
0,0,39,TOP,245,JUNGLE,202,MIDDLE,498,BOTTOM,53,UTILITY,68,TOP,5,JUNGLE,7,MIDDLE,157,BOTTOM,497,UTILITY
0,0,80,TOP,63,JUNGLE,777,MIDDLE,15,BOTTOM,526,UTILITY,107,TOP,30,JUNGLE,145,MIDDLE,895,BOTTOM,350,UTILITY
0,0,84,MIDDLE,200,JUNGLE,72,TOP,157,BOTTOM,78,UTILITY,43,UTILITY,63,JUNGLE,777,MIDDLE,429,BOTTOM,154,TOP
0,1,245,TOP,234,JUNGLE,777,MIDDLE,81,BOTTOM,111,UTILITY,74,TOP,121,JUNGLE,69,MIDDLE,221,BOTTOM,412,UTILITY
0,0,910,MIDDLE,64,JUNGLE,777,TOP,63,BOTTOM,432,UTILITY,266,TOP,121,JUNGLE,3,MIDDLE,81,BOTTOM,78,UTILITY
0,1,897,TOP,876,JUNGLE,777,MIDDLE,895,BOTTOM,43,UTILITY,92,TOP,254,JUNGLE,711,MIDDLE,221,BOTTOM,497,UTILITY
0,1,266,TOP,24,JUNGLE,134,MIDDLE,110,BOTTOM,143,UTILITY,114,TOP,106,JUNGLE,777,MIDDLE,145,BOTTOM,117,UTILITY
0,0,67,TOP,64,JUNGLE,777,MIDDLE,63,BOTTOM,43,UTILITY,68,TOP,121,JUNGLE,4,MIDDLE,81,BOTTOM,555,UTILITY
0,0,68,TOP,120,JUNGLE,777,MIDDLE,221,BOTTOM,16,UTILITY,80,TOP,76,JUNGLE,18,MIDDLE,81,BOTTOM,43,UTILITY
0,1,122,TOP,64,JUNGLE,777,MIDDLE,63,BOTTOM,43,UTILITY,86,TOP,35,JUNGLE,245,MIDDLE,81,BOTTOM,147,UTILITY
0,1,122,TOP,64,JUNGLE,69,MIDDLE,222,BOTTOM,201,UTILITY,72,TOP,104,JUNGLE,245,MIDDLE,110,BOTTOM,555,UTILITY
0,1,107,TOP,68,JUNGLE,777,MIDDLE,145,BOTTOM,555,UTILITY,164,TOP,234,JUNGLE,81,MIDDLE,910,BOTTOM,26,UTILITY
0,1,86,TOP,30,JUNGLE,777,MIDDLE,221,BOTTOM,21,UTILITY,68,TOP,120,JUNGLE,84,MIDDLE,222,BOTTOM,267,UTILITY
0,0,133,TOP,421,JUNGLE,4,MIDDLE,30,BOTTOM,62,UTILITY,266,TOP,11,JUNGLE,157,MIDDLE,81,BOTTOM,32,UTILITY
0,0,68,TOP,121,JUNGLE,81,MIDDLE,221,BOTTOM,1,UTILITY,4,TOP,11,JUNGLE,3,MIDDLE,236,BOTTOM,267,UTILITY
0,0,85,TOP,79,JUNGLE,157,MIDDLE,22,BOTTOM,147,UTILITY,897,TOP,11,JUNGLE,517,MIDDLE,221,BOTTOM,117,UTILITY
0,1,266,TOP,120,JUNGLE,163,MIDDLE,145,BOTTOM,147,UTILITY,75,TOP,11,JUNGLE,34,MIDDLE,81,BOTTOM,111,UTILITY
0,1,79,TOP,11,JUNGLE,61,MIDDLE,51,BOTTOM,888,UTILITY,6,TOP,33,JUNGLE,103,MIDDLE,21,BOTTOM,267,UTILITY
0,1,39,TOP,203,JUNGLE,111,MIDDLE,221,BOTTOM,37,UTILITY,86,TOP,26,MIDDLE,11,JUNGLE,498,BOTTOM,147,UTILITY
0,0,114,TOP,11,JUNGLE,910,MIDDLE,901,BOTTOM,142,UTILITY,75,TOP,200,JUNGLE,777,MIDDLE,143,BOTTOM,497,UTILITY
0,0,82,TOP,11,JUNGLE,18,MIDDLE,15,BOTTOM,526,UTILITY,80,TOP,254,JUNGLE,360,BOTTOM,30,MIDDLE,40,UTILITY
0,1,92,TOP,234,JUNGLE,910,MIDDLE,21,BOTTOM,526,UTILITY,75,TOP,11,JUNGLE,136,MIDDLE,51,BOTTOM,89,UTILITY
0,1,79,TOP,11,JUNGLE,711,MIDDLE,895,BOTTOM,78,UTILITY,54,TOP,121,JUNGLE,910,MIDDLE,42,BOTTOM,201,UTILITY
0,1,122,TOP,28,JUNGLE,126,MIDDLE,29,BOTTOM,68,UTILITY,79,TOP,11,JUNGLE,245,MIDDLE,119,BOTTOM,111,UTILITY
0,0,85,TOP,121,JUNGLE,81,MIDDLE,21,BOTTOM,89,UTILITY,67,TOP,11,JUNGLE,3,MIDDLE,145,BOTTOM,111,UTILITY
0,1,164,TOP,421,JUNGLE,236,MIDDLE,81,BOTTOM,85,UTILITY,58,TOP,245,MIDDLE,11,JUNGLE,145,BOTTOM,111,UTILITY
0,0,54,TOP,233,JUNGLE,81,MIDDLE,222,BOTTOM,3,UTILITY,114,TOP,143,JUNGLE,18,MIDDLE,202,BOTTOM,101,UTILITY
0,1,24,TOP,30,JUNGLE,246,MIDDLE,147,BOTTOM,497,UTILITY,518,TOP,234,JUNGLE,127,MIDDLE,222,BOTTOM,555,UTILITY
0,1,58,TOP,104,JUNGLE,13,MIDDLE,222,BOTTOM,497,UTILITY,92,TOP,234,JUNGLE,80,MIDDLE,145,BOTTOM,161,UTILITY
0,1,777,TOP,107,JUNGLE,163,MIDDLE,221,BOTTOM,12,UTILITY,62,TOP,24,JUNGLE,236,MIDDLE,63,BOTTOM,910,UTILITY
0,0,39,TOP,246,JUNGLE,777,MIDDLE,145,BOTTOM,147,UTILITY,268,TOP,200,JUNGLE,38,MIDDLE,81,BOTTOM,43,UTILITY
0,0,110,TOP,68,JUNGLE,236,MIDDLE,81,BOTTOM,111,UTILITY,67,MIDDLE,131,JUNGLE,157,TOP,63,BOTTOM,12,UTILITY
0,0,84,TOP,876,JUNGLE,246,MIDDLE,221,BOTTOM,117,UTILITY,85,TOP,11,JUNGLE,103,MIDDLE,145,BOTTOM,61,UTILITY
0,0,122,TOP,163,JUNGLE,79,MIDDLE,21,BOTTOM,555,UTILITY,164,TOP,113,JUNGLE,134,MIDDLE,901,BOTTOM,12,UTILITY
0,1,92,TOP,104,JUNGLE,127,MIDDLE,222,BOTTOM,412,UTILITY,777,TOP,64,JUNGLE,90,MIDDLE,30,BOTTOM,40,UTILITY
0,0,92,TOP,102,JUNGLE,18,MIDDLE,222,BOTTOM,37,UTILITY,75,TOP,11,JUNGLE,101,MIDDLE,22,BOTTOM,201,UTILITY
0,1,67,TOP,121,JUNGLE,112,MIDDLE,81,BOTTOM,63,UTILITY,122,TOP,9,JUNGLE,42,MIDDLE,222,BOTTOM,902,UTILITY
0,0,82,TOP,28,JUNGLE,122,MIDDLE,222,BOTTOM,89,UTILITY,78,TOP,234,JUNGLE,3,MIDDLE,110,BOTTOM,37,UTILITY
0,0,92,TOP,141,JUNGLE,142,MIDDLE,221,BOTTOM,111,UTILITY,164,TOP,68,JUNGLE,20,MIDDLE,222,BOTTOM,89,UTILITY
0,1,102,TOP,131,JUNGLE,81,MIDDLE,51,BOTTOM,99,UTILITY,78,TOP,876,JUNGLE,42,MIDDLE,147,BOTTOM,37,UTILITY
