,0
32767,NA1_5020028454
32768,NA1_5019988026
32769,NA1_5019947284
32770,NA1_5019923681
32771,NA1_5019896642
32772,NA1_5019439407
32773,NA1_5019421278
32774,NA1_5039079713
32775,NA1_5038403477
32776,NA1_5038377321
32777,NA1_5033443957
32778,NA1_5032890369
32779,NA1_5032875529
32780,NA1_5032852085
32781,NA1_5032848834
32782,NA1_5032207949
32783,NA1_5031042355
32784,NA1_5031016975
32785,NA1_5030346258
32786,NA1_5029727421
32787,NA1_5029304212
32788,NA1_5028651630
32789,NA1_5028516467
32790,NA1_5036647835
32791,NA1_5030836290
32792,NA1_5036245361
32793,NA1_5033262719
32794,NA1_5033244319
32795,NA1_5033220669
32796,NA1_5033193453
32797,NA1_5028866002
32798,NA1_5024206447
32799,NA1_5024172171
32800,NA1_5024137644
32801,NA1_5029027907
32802,NA1_5029023087
32803,NA1_5028983425
32804,NA1_5027663742
32805,NA1_5027629520
32806,NA1_5027615696
32807,NA1_5027112622
32808,NA1_5027100395
32809,NA1_5027084564
32810,NA1_5025912450
32811,NA1_5024995719
32812,NA1_5024965083
32813,NA1_5024930265
32814,NA1_5024905582
32815,NA1_5024848730
32816,NA1_5035950212
32817,NA1_5035432371
32818,NA1_5035418993
32819,NA1_5035410856
32820,NA1_5035391543
32821,NA1_5035383898
32822,NA1_5035353689
32823,NA1_5035352844
32824,NA1_5035340962
32825,NA1_5035329887
32826,NA1_5035322870
32827,NA1_5035309450
32828,NA1_5035299563
32829,NA1_5035295221
32830,NA1_5034313754
32831,NA1_5034290633
32832,NA1_5034277968
32833,NA1_5033626256
32834,NA1_5033547484
32835,NA1_5033252228
32836,NA1_5031324616
32837,NA1_5030700841
32838,NA1_5023002294
32839,NA1_5021580449
32840,NA1_5020658296
32841,NA1_5019995569
32842,NA1_5019896073
32843,NA1_5019309062
32844,NA1_5019272105
32845,NA1_5019236682
32846,NA1_5018421895
32847,NA1_5018411240
32848,NA1_5031148464
32849,NA1_5031134947
32850,NA1_5031057242
32851,NA1_5031018306
32852,NA1_5029774962
32853,NA1_5029741153
32854,NA1_5027310155
32855,NA1_5038483389
32856,NA1_5038402537
32857,NA1_5038393890
32858,NA1_5037153472
32859,NA1_5035954315
32860,NA1_5035048971
32861,NA1_5033887570
32862,NA1_5031934756
32863,NA1_5028992417
32864,NA1_5028979127
32865,NA1_5028968053
32866,NA1_5037544537
32867,NA1_5035494815
32868,NA1_5035471907
32869,NA1_5035215877
32870,NA1_5034496395
32871,NA1_5034476380
32872,NA1_5034357261
32873,NA1_5033894827
32874,NA1_5033863691
32875,NA1_5033804751
32876,NA1_5033774376
32877,NA1_5033650222
32878,NA1_5033636423
32879,NA1_5024900963
32880,NA1_5034447222
32881,NA1_5028487190
32882,NA1_5028466033
32883,NA1_5028087161
32884,NA1_5035915688
32885,NA1_5029167445
32886,NA1_5029148984
32887,NA1_5028507565
32888,NA1_5015135507
32889,NA1_5014667878
32890,NA1_5014651059
32891,NA1_5014625859
32892,NA1_5014590688
32893,NA1_5014565922
32894,NA1_5014499207
32895,NA1_5014463577
32896,NA1_5012460354
32897,NA1_5031210387
32898,NA1_5031074467
32899,NA1_5031060690
32900,NA1_5031041857
32901,NA1_5030802752
32902,NA1_5030541450
32903,NA1_5030038450
32904,NA1_5030031088
32905,NA1_5030016110
32906,NA1_5038386461
32907,NA1_5031632052
32908,NA1_5029686072
32909,NA1_5029678758
32910,NA1_5029130178
32911,NA1_5029115457
32912,NA1_5029052342
32913,NA1_5027842631
32914,NA1_5034074636
32915,NA1_5033501995
32916,NA1_5033214828
32917,NA1_5032501799
32918,NA1_5032292853
32919,NA1_5032279260
32920,NA1_5032269796
32921,NA1_5032194274
32922,NA1_5027688057
32923,NA1_5029904924
32924,NA1_5029871530
32925,NA1_5029153610
32926,NA1_5028560956
32927,NA1_5028137514
32928,NA1_5027540624
32929,NA1_5027431023
32930,NA1_5024921207
32931,NA1_5024263307
32932,NA1_5022842872
32933,NA1_5022807064
32934,NA1_5022784788
32935,NA1_5022149350
32936,NA1_5022032812
32937,NA1_5019898662
32938,NA1_5019683841
32939,NA1_5037510305
32940,NA1_5037490347
32941,NA1_5037475340
32942,NA1_5037440224
32943,NA1_5037365958
32944,NA1_5037309541
32945,NA1_5036797596
32946,NA1_5036765577
32947,NA1_5036327749
32948,NA1_5035881100
32949,NA1_5034870013
32950,NA1_5020472147
32951,NA1_5020446622
32952,NA1_5020426102
32953,NA1_5020400501
32954,NA1_5018199655
32955,NA1_5018197068
32956,NA1_5010432272
32957,NA1_5009772548
32958,NA1_5009772041
32959,NA1_4946223803
32960,NA1_4940543035
32961,NA1_4939812964
32962,NA1_5034248671
32963,NA1_5032825398
32964,NA1_5032805718
32965,NA1_5032437569
32966,NA1_5032171564
32967,NA1_5029912827
32968,NA1_5029846925
32969,NA1_5021571746
32970,NA1_5021499499
32971,NA1_5020098729
32972,NA1_5020061461
32973,NA1_5019732631
32974,NA1_5019615655
32975,NA1_5036209833
32976,NA1_5036183890
32977,NA1_5036157875
32978,NA1_5036134316
32979,NA1_5036082706
32980,NA1_5035235447
32981,NA1_5035221670
32982,NA1_5035211852
32983,NA1_5035196016
32984,NA1_5035173389
32985,NA1_5031542192
32986,NA1_5031534095
32987,NA1_5031519561
32988,NA1_5031505727
32989,NA1_5031115320
32990,NA1_5031041959
32991,NA1_5030918014
32992,NA1_5030899529
32993,NA1_5030889262
32994,NA1_5030876752
32995,NA1_5030833038
32996,NA1_5034578278
32997,NA1_5034563977
32998,NA1_5034546141
32999,NA1_5032332223
33000,NA1_5029991890
33001,NA1_5029959268
33002,NA1_5028370924
33003,NA1_5025779074
33004,NA1_5025767898
33005,NA1_5025751578
33006,NA1_5025727261
33007,NA1_5025714790
33008,NA1_5025434004
33009,NA1_5025401141
33010,NA1_5025320780
33011,NA1_5025297463
33012,NA1_5025086573
33013,NA1_5030652010
33014,NA1_5028713873
33015,NA1_5028679863
33016,NA1_5028653387
33017,NA1_5028097125
33018,NA1_5028038816
33019,NA1_5027485711
33020,NA1_5027464682
33021,NA1_5023438400
33022,NA1_5023381896
33023,NA1_5023331425
33024,NA1_5022837661
33025,NA1_5022814565
33026,NA1_5022781490
33027,NA1_5022698705
33028,NA1_5038002748
33029,NA1_5036135865
33030,NA1_5038204617
33031,NA1_5038189993
33032,NA1_5037515291
33033,NA1_5033257455
33034,NA1_5033211599
33035,NA1_5033185690
33036,NA1_5033028709
33037,NA1_5033000605
33038,NA1_5032987392
33039,NA1_5032974214
33040,NA1_5032838480
33041,NA1_5032621369
33042,NA1_5030341675
33043,NA1_5030339995
33044,NA1_5030330893
33045,NA1_5030220047
33046,NA1_5030189157
33047,NA1_5029452074
33048,NA1_5027056936
33049,NA1_5025981168
33050,NA1_5024616718
33051,NA1_5024580322
33052,NA1_5024388318
33053,NA1_5024345602
33054,NA1_5023967921
33055,NA1_5023900539
33056,NA1_5023548797
33057,NA1_5023324473
33058,NA1_5037066616
33059,NA1_5038884686
33060,NA1_5038877534
33061,NA1_5038366405
33062,NA1_5021157135
33063,NA1_5016694620
33064,NA1_5016373631
33065,NA1_5009998388
33066,NA1_5009976926
33067,NA1_5009959559
33068,NA1_5009935077
33069,NA1_5009657735
33070,NA1_5009629133
33071,NA1_5009597719
33072,NA1_5009584319
33073,NA1_5009533390
33074,NA1_5009500348
33075,NA1_5009467498
33076,NA1_5009444407
33077,NA1_5009429783
33078,NA1_5009407110
33079,NA1_5009375869
33080,NA1_5035062315
33081,NA1_5028512166
33082,NA1_5028501978
33083,NA1_5027898867
33084,NA1_5027866778
33085,NA1_5023017219
33086,NA1_5031752695
33087,NA1_5031722566
33088,NA1_5031704540
33089,NA1_5031558583
33090,NA1_5031556108
33091,NA1_5031509489
33092,NA1_5031386979
33093,NA1_5038839113
33094,NA1_5038796478
33095,NA1_5038588249
33096,NA1_5037950610
33097,NA1_5037913166
33098,NA1_5037884333
33099,NA1_5037602744
33100,NA1_5037290436
33101,NA1_5036735436
33102,NA1_5036716171
33103,NA1_5036704676
33104,NA1_5036689735
33105,NA1_5035063181
33106,NA1_5027598562
33107,NA1_5027283274
33108,NA1_5027266468
33109,NA1_5026906310
33110,NA1_5031278410
33111,NA1_5017257321
33112,NA1_5016692538
33113,NA1_5016663485
33114,NA1_5016637806
33115,NA1_5016246371
33116,NA1_5015363727
33117,NA1_5015345506
33118,NA1_5014089462
33119,NA1_5031730272
33120,NA1_5031710001
33121,NA1_5031654490
33122,NA1_5031649159
33123,NA1_5031630608
33124,NA1_5031100119
33125,NA1_5031082530
33126,NA1_5031063815
33127,NA1_5031034154
33128,NA1_5031024299
33129,NA1_5029164160
33130,NA1_5029149134
33131,NA1_5029137154
33132,NA1_5029116703
33133,NA1_5029112899
33134,NA1_5029095423
33135,NA1_5029082662
33136,NA1_5029080049
33137,NA1_5019766734
33138,NA1_5030089143
33139,NA1_5030065980
33140,NA1_5029984868
33141,NA1_5029955550
33142,NA1_5027923863
33143,NA1_5027890254
33144,NA1_5027152013
33145,NA1_5027137170
33146,NA1_5027133748
33147,NA1_5027118884
33148,NA1_5027091620
33149,NA1_5034070589
33150,NA1_5032267843
33151,NA1_5031663054
33152,NA1_5031314212
33153,NA1_5031260556
33154,NA1_5031026936
33155,NA1_5031003155
33156,NA1_5030995356
33157,NA1_5030407526
33158,NA1_5030389219
33159,NA1_5030378787
33160,NA1_5030359441
33161,NA1_5025956412
33162,NA1_5025940796
33163,NA1_5025885306
33164,NA1_5033571007
33165,NA1_5033465854
33166,NA1_5033457792
33167,NA1_5031774713
33168,NA1_5031758641
33169,NA1_5031646809
33170,NA1_5031629304
33171,NA1_5031615727
33172,NA1_5031609576
33173,NA1_5031599676
33174,NA1_5031118961
33175,NA1_5031099262
33176,NA1_5030755020
33177,NA1_5030718016
33178,NA1_5030681146
33179,NA1_5038855104
33180,NA1_5034553050
33181,NA1_5033909082
33182,NA1_5033038581
33183,NA1_5026633668
33184,NA1_5026632748
33185,NA1_5026611593
33186,NA1_5023016035
33187,NA1_5022541264
33188,NA1_5022523145
33189,NA1_5022138399
33190,NA1_5022106048
33191,NA1_5022072506
33192,NA1_5022051966
33193,NA1_5022020818
33194,NA1_5037158613
33195,NA1_5037153778
33196,NA1_5036958841
33197,NA1_5036908100
33198,NA1_5036886155
33199,NA1_5036872990
33200,NA1_5036844052
33201,NA1_5036807768
33202,NA1_5036793886
33203,NA1_5036758225
33204,NA1_5036733441
33205,NA1_5036708212
33206,NA1_5036697823
33207,NA1_5036677219
33208,NA1_5036658441
33209,NA1_5036637618
33210,NA1_5036634956
33211,NA1_5033984506
33212,NA1_5037935026
33213,NA1_5034930991
33214,NA1_5034399547
33215,NA1_5034243522
33216,NA1_5033645825
33217,NA1_5031218928
33218,NA1_5031173685
33219,NA1_5028586384
33220,NA1_5028578950
33221,NA1_5027284942
33222,NA1_5027269044
33223,NA1_5027153092
33224,NA1_5026687955
33225,NA1_5025880397
33226,NA1_5032357951
33227,NA1_5028969467
33228,NA1_5027058661
33229,NA1_5027038637
33230,NA1_5026928451
33231,NA1_5026897083
33232,NA1_5026867967
33233,NA1_5026830704
33234,NA1_5026806502
33235,NA1_5026772527
33236,NA1_5022240807
33237,NA1_5022195813
33238,NA1_5022017649
33239,NA1_5038728354
33240,NA1_5038238846
33241,NA1_5029932481
33242,NA1_5039055230
33243,NA1_5039032342
33244,NA1_5037745368
33245,NA1_5037648423
33246,NA1_5037134351
33247,NA1_5037106716
33248,NA1_5037106850
33249,NA1_5037058449
33250,NA1_5036555912
33251,NA1_5030535916
33252,NA1_5030487493
33253,NA1_5030407279
33254,NA1_5030396843
33255,NA1_5029863923
33256,NA1_5029844466
33257,NA1_5022415647
33258,NA1_5032686103
33259,NA1_5025196361
33260,NA1_5025190846
33261,NA1_5024620418
33262,NA1_5024603434
33263,NA1_5024589844
33264,NA1_5011580967
33265,NA1_5011518058
33266,NA1_5011485220
33267,NA1_5011466065
33268,NA1_5011435702
33269,NA1_5011423996
33270,NA1_5011405817
33271,NA1_5011355129
33272,NA1_5011335891
33273,NA1_5011319854
33274,NA1_5010921992
33275,NA1_5034543066
33276,NA1_5025793922
33277,NA1_5025129439
33278,NA1_5025120089
33279,NA1_5025109252
33280,NA1_5025102403
33281,NA1_5025095421
33282,NA1_5025079773
33283,NA1_5023413264
33284,NA1_5023376145
33285,NA1_5023353928
33286,NA1_5023320717
33287,NA1_5023302024
33288,NA1_5022745932
33289,NA1_5022716850
33290,NA1_5034143968
33291,NA1_5032709660
33292,NA1_5024657797
33293,NA1_5022378475
33294,NA1_5022371125
33295,NA1_5022225413
33296,NA1_5022209251
33297,NA1_5022116859
33298,NA1_5021952862
33299,NA1_5035624111
33300,NA1_5035255911
33301,status
33302,NA1_5037082673
33303,NA1_5030611450
33304,NA1_5028929349
33305,NA1_5026799769
33306,NA1_5026770137
33307,NA1_5026015362
33308,NA1_5025295791
33309,NA1_5025274200
33310,NA1_5025248021
33311,NA1_5025231434
33312,NA1_5011475121
33313,NA1_5011455039
33314,NA1_5011431256
33315,NA1_5011409438
33316,NA1_5011390847
33317,NA1_5010484736
33318,NA1_5009440837
33319,NA1_5009410903
33320,NA1_5009403847
33321,NA1_5009380664
33322,NA1_5009360165
33323,NA1_5008752402
33324,NA1_5008725743
33325,NA1_5035237605
33326,NA1_5035007020
33327,NA1_5033119700
33328,NA1_5032496251
33329,NA1_5032017016
33330,NA1_5030760651
33331,NA1_5029783667
33332,NA1_5028547387
33333,NA1_5028537791
33334,NA1_5028521941
33335,NA1_5028039627
33336,NA1_5027906201
33337,NA1_5034957605
33338,NA1_5031577614
33339,NA1_5031576073
33340,NA1_5030250244
33341,NA1_5030211636
33342,NA1_5035883350
33343,NA1_5035872399
33344,NA1_5035862688
33345,NA1_5035862785
33346,NA1_5035822478
33347,NA1_5035774980
33348,NA1_5035055987
33349,NA1_5032781605
33350,NA1_5036700186
33351,NA1_5039027486
33352,NA1_5038901481
33353,NA1_5038521316
33354,NA1_5038477015
33355,NA1_5038378003
33356,NA1_5038368770
33357,NA1_5038263328
33358,NA1_5038244319
33359,NA1_5038227981
33360,NA1_5033752840
33361,NA1_5033526959
33362,NA1_5033482460
33363,NA1_5033454653
33364,NA1_5038923851
33365,NA1_5038215301
33366,NA1_5038179435
33367,NA1_5037556209
33368,NA1_5034935659
33369,NA1_5032987603
33370,NA1_5032761014
33371,NA1_5032427503
33372,NA1_5032406270
33373,NA1_5027559808
33374,NA1_5027529425
33375,NA1_5027069291
33376,NA1_5027044172
33377,NA1_5026302652
33378,NA1_5024811775
33379,NA1_5023962642
33380,NA1_5023951613
33381,NA1_5023899928
33382,NA1_5023862862
33383,NA1_5023846074
33384,NA1_5023479520
33385,NA1_5023453961
33386,NA1_5022974207
33387,NA1_5037670158
33388,NA1_5035472802
33389,NA1_5033572449
33390,NA1_5035422515
33391,NA1_5033609068
33392,NA1_5033458461
33393,NA1_5033448257
33394,NA1_5033425318
33395,NA1_5032353951
33396,NA1_5032334928
33397,NA1_5031166325
33398,NA1_5031142232
33399,NA1_5031127279
33400,NA1_5030749021
33401,NA1_5030720607
33402,NA1_5030703812
33403,NA1_5030671788
33404,NA1_5030640136
33405,NA1_5030468479
33406,NA1_5029391315
33407,NA1_5029367875
33408,NA1_5030799580
33409,NA1_5024941251
33410,NA1_5024915922
33411,NA1_5024873237
33412,NA1_5024756139
33413,NA1_5024731215
33414,NA1_5024716429
33415,NA1_5024702757
33416,NA1_5024487544
33417,NA1_5024294449
33418,NA1_5024273795
33419,NA1_5024037394
33420,NA1_5023866225
33421,NA1_5023824865
33422,NA1_5035066359
33423,NA1_5035026637
33424,NA1_5034957904
33425,NA1_5034709895
33426,NA1_5034404882
33427,NA1_5034064781
33428,NA1_5034042161
33429,NA1_5037931607
33430,NA1_5034906463
33431,NA1_5026656918
33432,NA1_5025060000
33433,NA1_5024787251
33434,NA1_5024698147
33435,NA1_5024011190
33436,NA1_5023983927
33437,NA1_5023744179
33438,NA1_5023706075
33439,NA1_5023682511
33440,NA1_5023474689
33441,NA1_5023060829
33442,NA1_5029120147
33443,NA1_5027309092
33444,NA1_5025206097
33445,NA1_5025189197
33446,NA1_5023785330
33447,NA1_5023151513
33448,NA1_5023141495
33449,NA1_5023136260
33450,NA1_5023128388
33451,NA1_5023114922
33452,NA1_5023107111
33453,NA1_5023098184
33454,NA1_5023049583
33455,NA1_5022985895
33456,NA1_5022935406
33457,NA1_5022904535
33458,NA1_5022418167
33459,NA1_5022409666
33460,NA1_5027995567
33461,NA1_5027715904
33462,NA1_5027582473
33463,NA1_5027412993
33464,NA1_5027366398
33465,NA1_5027348129
33466,NA1_5027306319
33467,NA1_5027292351
33468,NA1_5032171683
33469,NA1_5029911467
33470,NA1_5038154302
33471,NA1_5031620902
33472,NA1_5031610168
33473,NA1_5031597550
33474,NA1_5031580702
33475,NA1_5031431287
33476,NA1_5031117209
33477,NA1_5030181391
33478,NA1_5029296703
33479,NA1_5027820959
33480,NA1_5025489672
33481,NA1_5035722806
33482,NA1_5035164837
33483,NA1_5035101317
33484,NA1_5035048097
33485,NA1_5033028101
33486,NA1_5033000448
33487,NA1_5024565685
33488,NA1_5024529781
33489,NA1_5024497415
33490,NA1_5024486488
33491,NA1_5023911461
33492,NA1_5023367382
33493,NA1_5023351130
33494,NA1_5023327634
33495,NA1_5023311217
33496,NA1_5023297047
33497,NA1_5023278277
33498,NA1_5023226357
33499,NA1_5037590004
33500,NA1_5037062202
33501,NA1_5035228177
33502,NA1_5036655659
33503,NA1_5035473153
33504,NA1_5035352248
33505,NA1_5035343390
33506,NA1_5035083345
33507,NA1_5034900264
33508,NA1_5034881048
33509,NA1_5034726465
33510,NA1_5034719841
33511,NA1_5034179134
33512,NA1_5033749343
33513,NA1_5033598449
33514,NA1_5014586375
33515,NA1_5014561025
33516,NA1_5014492434
33517,NA1_5014449041
33518,NA1_5037873438
33519,LA1_1531065001
33520,LA1_1531051825
33521,LA1_1530495084
33522,LA1_1530369538
33523,LA1_1530355745
33524,LA1_1530344939
33525,LA1_1529200198
33526,LA1_1529017352
33527,LA1_1528861400
33528,LA1_1528849453
33529,LA1_1528564773
33530,LA1_1528559183
33531,LA1_1528549675
33532,LA1_1528547372
33533,LA1_1528496658
33534,LA1_1528491011
33535,LA1_1527892448
33536,LA1_1527885784
33537,LA1_1527880309
33538,LA1_1527713866
33539,LA1_1527700467
33540,LA1_1527685931
33541,LA1_1527675652
33542,LA1_1527606065
33543,LA1_1527594621
33544,NA1_5031905663
33545,NA1_5031860759
33546,NA1_5031285875
33547,NA1_5031104543
33548,NA1_5031017170
33549,NA1_5031001130
33550,NA1_5030781091
33551,NA1_5030725214
33552,NA1_5030591745
33553,NA1_5030335046
33554,NA1_5030323428
33555,NA1_5039034565
33556,NA1_5035097558
33557,NA1_5034437280
33558,NA1_5032919115
33559,NA1_5032817524
33560,NA1_5031019898
33561,NA1_5032589931
33562,NA1_5032494636
33563,NA1_5030103677
33564,NA1_5029589139
33565,NA1_5029004088
33566,NA1_5028995912
33567,NA1_5027700253
33568,NA1_5027599229
33569,NA1_5026166533
33570,NA1_5025702797
33571,NA1_5034404181
33572,NA1_5027661839
33573,NA1_5027626993
33574,NA1_5026205033
33575,NA1_5025049130
33576,NA1_5024972152
33577,NA1_5024916205
33578,NA1_5024881541
33579,NA1_5024836674
33580,NA1_5024758303
33581,NA1_5024728488
33582,NA1_5024392724
33583,NA1_5039139591
33584,NA1_5039120178
33585,NA1_5038764513
33586,NA1_5037881500
33587,NA1_5034846345
33588,NA1_5034156615
33589,NA1_5033777094
33590,NA1_5037904652
33591,NA1_5037248813
33592,NA1_5035822849
33593,NA1_5035804237
33594,NA1_5035634089
33595,NA1_5035603162
33596,NA1_5032606872
33597,NA1_5031644070
33598,NA1_5031190960
33599,NA1_5028729148
33600,NA1_5025128432
33601,NA1_5023823476
33602,NA1_5022806994
33603,NA1_5022641060
33604,NA1_5022617865
33605,NA1_5022445579
33606,NA1_5021647506
33607,NA1_5021634323
33608,NA1_5031618799
33609,NA1_5029011286
33610,NA1_5028997566
33611,NA1_5024438488
33612,NA1_5024432597
33613,NA1_5024396906
33614,NA1_5023876918
33615,NA1_5023118531
33616,NA1_5023107145
33617,NA1_5023104739
33618,NA1_5023086662
33619,NA1_5021760813
33620,NA1_5021751874
33621,NA1_5021726659
33622,NA1_5021728878
33623,NA1_5039101501
33624,NA1_5037523708
33625,NA1_5037507584
33626,NA1_5034316341
33627,NA1_5034197043
33628,NA1_5034166360
33629,NA1_5037456182
33630,NA1_5029565979
33631,NA1_5029254820
33632,NA1_5029229486
33633,NA1_5028597003
33634,NA1_5028570515
33635,NA1_5027318894
33636,NA1_5027297250
33637,NA1_5027281862
33638,NA1_5026758792
33639,NA1_5026737926
33640,NA1_5018616585
33641,NA1_5018036736
33642,NA1_5017874612
33643,NA1_5026064784
33644,NA1_5025474285
33645,NA1_5025450249
33646,NA1_5023720658
33647,NA1_5023701273
33648,NA1_5023668502
33649,NA1_5023641012
33650,NA1_5023595337
33651,NA1_5023567036
33652,NA1_5036335681
33653,NA1_5036255746
33654,NA1_5036208211
33655,NA1_5036131889
33656,NA1_5035884662
33657,NA1_5035878555
33658,NA1_5035632251
33659,NA1_5032387953
33660,NA1_5028900518
33661,NA1_5028850494
33662,NA1_5028653503
33663,NA1_5028357033
33664,NA1_5023778710
33665,NA1_5023773588
33666,NA1_5023769441
33667,NA1_5023763217
33668,NA1_5023754368
33669,NA1_5023569268
33670,NA1_5023543235
33671,NA1_5023513338
33672,NA1_5023383085
33673,NA1_5023356295
33674,NA1_5023337304
33675,NA1_5039252836
33676,NA1_5032091078
33677,NA1_5032013208
33678,NA1_5021652025
33679,NA1_5021623542
33680,NA1_5015255367
33681,NA1_5015230308
33682,NA1_5015203123
33683,NA1_5013251049
33684,NA1_5010388567
33685,NA1_5010376929
33686,NA1_5010355252
33687,NA1_5010326516
33688,NA1_5010309890
33689,NA1_5039228352
33690,NA1_5038624223
33691,NA1_5038592224
33692,NA1_5037938133
33693,NA1_5035701086
33694,NA1_5035678159
33695,NA1_5034945712
33696,NA1_5036666167
33697,NA1_5036384433
33698,NA1_5036313705
33699,NA1_5036281700
33700,NA1_5036251510
33701,NA1_5036224066
33702,NA1_5036189256
33703,NA1_5036172282
33704,NA1_5036148741
33705,NA1_5036082596
33706,NA1_5036061730
33707,NA1_5036056911
33708,NA1_5036038310
33709,NA1_5036018337
33710,NA1_5035995579
33711,NA1_5031948873
33712,NA1_5030845279
33713,NA1_5030751810
33714,NA1_5030126261
33715,NA1_5030057882
33716,NA1_5029929193
33717,NA1_5029915172
33718,NA1_5029884224
33719,NA1_5027365733
33720,NA1_5028531974
33721,NA1_5024605485
33722,NA1_5022549689
33723,NA1_5019505264
33724,NA1_5033855784
33725,NA1_5028075512
33726,NA1_5028013058
33727,NA1_5027977508
33728,NA1_5027963083
33729,NA1_5027942018
33730,NA1_5027922224
33731,NA1_5027907868
33732,NA1_5036383807
33733,NA1_5036023834
33734,NA1_5030081730
33735,NA1_5030051607
33736,NA1_5030025518
33737,NA1_5019910845
33738,NA1_5019876992
33739,NA1_5019857343
33740,NA1_5019832626
33741,NA1_5019820230
33742,NA1_5019798869
33743,NA1_5019757409
33744,NA1_5018270501
